204,1,Pick 3 Evening (PA),NULL,NULL,3,0,9,-1,NULL,NULL,NULL,NULL,1335,NULL,NULL,NULL,NULL
205,1,Pick 2 Mid-Day (PA),NULL,NULL,2,0,9,-1,NULL,NULL,NULL,NULL,1336,NULL,NULL,NULL,NULL
206,1,Pick 2 Evening (PA),NULL,NULL,2,0,9,-1,NULL,NULL,NULL,NULL,1337,NULL,NULL,NULL,NULL
207,1,Treasure Hunt (PA),NULL,NULL,5,1,30,NULL,NULL,100000,NULL,1.00,1338,NULL,NULL,NULL,NULL
208,1,Wild Money (RI),NULL,NULL,5,1,35,35,NULL,20000,NULL,1.00,1339,NULL,NULL,NULL,NULL
209,1,Numbers Mid-Day (RI),NULL,NULL,4,0,9,NULL,NULL,NULL,NULL,NULL,1340,NULL,NULL,NULL,NULL
210,1,Numbers Evening (RI),NULL,NULL,4,0,9,NULL,NULL,NULL,NULL,NULL,1341,NULL,NULL,NULL,NULL
211,1,Pick 3 Mid-Day (SC),NULL,NULL,3,0,9,9,NULL,NULL,NULL,NULL,1342,NULL,NULL,NULL,NULL
212,1,Pick 3 Evening (SC),NULL,NULL,3,0,9,9,NULL,NULL,NULL,NULL,1343,NULL,NULL,NULL,NULL
213,1,Pick 4 Mid-Day (SC),NULL,NULL,4,0,9,9,NULL,NULL,NULL,NULL,1344,NULL,NULL,NULL,NULL
214,1,Pick 4 Evening (SC),NULL,NULL,4,0,9,9,NULL,NULL,NULL,NULL,1345,NULL,NULL,NULL,NULL
215,1,Palmetto Cash 5 (SC),NULL,NULL,5,1,38,9,NULL,NULL,100000,1.00,1346,NULL,NULL,NULL,NULL
216,1,Cash (SD),NULL,NULL,5,1,35,NULL,NULL,20000,NULL,1.00,1347,NULL,NULL,NULL,NULL
217,1,Cash 3 Early (TN),NULL,NULL,3,0,9,9,NULL,NULL,NULL,NULL,1348,NULL,NULL,NULL,NULL
218,1,Cash 3 Mid-Day (TN),NULL,NULL,3,0,9,9,NULL,NULL,NULL,NULL,1349,NULL,NULL,NULL,NULL
219,1,Cash 3 Evening (TN),NULL,NULL,3,0,9,9,NULL,NULL,NULL,NULL,1350,NULL,NULL,NULL,NULL
220,1,Cash 4 Early (TN),NULL,NULL,4,0,9,9,NULL,NULL,NULL,NULL,1351,NULL,NULL,NULL,NULL
221,1,Cash 4 Mid-Day (TN),NULL,NULL,4,0,9,9,NULL,NULL,NULL,NULL,1352,NULL,NULL,NULL,NULL
222,1,Cash 4 Evening (TN),NULL,NULL,4,0,9,9,NULL,NULL,NULL,NULL,1353,NULL,NULL,NULL,NULL
223,1,Lotto (TX),NULL,NULL,6,1,54,NULL,NULL,5000000,NULL,1.00,1354,NULL,NULL,NULL,NULL
224,1,Two Step (TX),NULL,NULL,4,1,35,35,NULL,200000,NULL,1.00,1355,NULL,NULL,NULL,NULL
225,1,All or Nothing Early (TX),NULL,NULL,12,1,24,NULL,NULL,NULL,250000,NULL,1356,NULL,NULL,NULL,NULL
226,1,All or Nothing Mid-Day (TX),NULL,NULL,12,1,24,NULL,NULL,NULL,250000,NULL,1357,NULL,NULL,NULL,NULL
227,1,All or Nothing Late-Day (TX),NULL,NULL,12,1,24,NULL,NULL,NULL,250000,NULL,1358,NULL,NULL,NULL,NULL
228,1,All or Nothing Evening (TX),NULL,NULL,12,1,24,NULL,NULL,NULL,250000,NULL,1359,NULL,NULL,NULL,NULL
229,1,Pick 3 Early (TX),NULL,NULL,3,0,9,NULL,NULL,NULL,NULL,NULL,1360,NULL,NULL,NULL,NULL
230,1,Pick 3 Mid-Day (TX),NULL,NULL,3,0,9,NULL,NULL,NULL,NULL,NULL,1361,NULL,NULL,NULL,NULL
231,1,Pick 3 Late-Day (TX),NULL,NULL,3,0,9,NULL,NULL,NULL,NULL,NULL,1362,NULL,NULL,NULL,NULL
232,1,Pick 3 Evening (TX),NULL,NULL,3,0,9,NULL,NULL,NULL,NULL,NULL,1363,NULL,NULL,NULL,NULL
233,1,Pick 4 Early (TX),NULL,NULL,4,0,9,NULL,NULL,NULL,NULL,NULL,1364,NULL,NULL,NULL,NULL
234,1,Pick 4 Mid-Day (TX),NULL,NULL,4,0,9,NULL,NULL,NULL,NULL,NULL,1365,NULL,NULL,NULL,NULL
235,1,Pick 4 Late-Day (TX),NULL,NULL,4,0,9,NULL,NULL,NULL,NULL,NULL,1366,NULL,NULL,NULL,NULL
236,1,Pick 4 Evening (TX),NULL,NULL,4,0,9,NULL,NULL,NULL,NULL,NULL,1367,NULL,NULL,NULL,NULL
237,1,Cash 5 (TX),NULL,NULL,5,1,35,NULL,NULL,NULL,25000,NULL,1368,NULL,NULL,NULL,NULL
238,1,Lotto (WA),NULL,NULL,6,1,49,NULL,NULL,1000000,NULL,1.00,1369,NULL,NULL,NULL,NULL
239,1,Hit 5 (WA),NULL,NULL,5,1,42,NULL,NULL,100000,NULL,1.00,1370,NULL,NULL,NULL,NULL
240,1,Match 4 (WA),NULL,NULL,4,1,24,NULL,NULL,NULL,10000,1.00,1371,NULL,NULL,NULL,NULL
241,1,Pick 3 (WA),NULL,NULL,3,0,9,NULL,NULL,NULL,NULL,NULL,1372,NULL,NULL,NULL,NULL
242,1,Cash 25 (WV),NULL,NULL,"6 ",1,25,NULL,NULL,NULL,25000,1.00,1373,NULL,NULL,NULL,NULL
243,1,Daily 3 (WV),NULL,NULL,3,0,9,NULL,NULL,NULL,NULL,NULL,1374,NULL,NULL,NULL,NULL
244,1,Daily 4 (WV),NULL,NULL,4,0,9,NULL,NULL,NULL,NULL,NULL,1375,NULL,NULL,NULL,NULL
245,1,Megabucks (WI),NULL,NULL,6,1,49,NULL,NULL,NULL,NULL,1.00,1376,NULL,NULL,NULL,NULL
246,1,Super Cash (WI),NULL,NULL,6,1,39,NULL,NULL,NULL,350000,1.00,1377,NULL,NULL,NULL,NULL
247,1,Pick 3 Mid-Day (WI),NULL,NULL,3,0,9,NULL,NULL,NULL,NULL,NULL,1378,NULL,NULL,NULL,NULL
248,1,Pick 3 Evening (WI),NULL,NULL,3,0,9,NULL,NULL,NULL,NULL,NULL,1379,NULL,NULL,NULL,NULL
249,1,Pick 4 Mid-Day (WI),NULL,NULL,4,0,9,NULL,NULL,NULL,NULL,NULL,1380,NULL,NULL,NULL,NULL
250,1,Pick 4 Evening (WI),NULL,NULL,4,0,9,NULL,NULL,NULL,NULL,NULL,1381,NULL,NULL,NULL,NULL
251,1,Badger 5 (WI),NULL,NULL,5,1,31,NULL,NULL,10000,NULL,NULL,1382,NULL,NULL,NULL,NULL
252,1,All or Nothing Mid-Day (WI),NULL,NULL,11,1,22,NULL,NULL,NULL,NULL,NULL,1383,NULL,NULL,NULL,NULL
253,1,All or Nothing Evening (WI),NULL,NULL,11,1,22,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL
254,1,Cash (TN),NULL,NULL,5,1,35,9,NULL,NULL,NULL,NULL,1385,NULL,NULL,NULL,NULL
255,1,Quick Draw Evening (IN),NULL,NULL,10,1,80,-1,NULL,NULL,NULL,NULL,1386,NULL,NULL,NULL,NULL
256,1,Quick Draw Mid-Day (IN),NULL,NULL,10,1,80,-1,NULL,NULL,NULL,NULL,1387,NULL,NULL,NULL,NULL
257,1,Super Cash (KS),NULL,NULL,5,1,32,25,NULL,NULL,NULL,NULL,1388,NULL,NULL,NULL,NULL
258,1,Pick 3 Evening (KS),NULL,NULL,3,0,9,NULL,NULL,NULL,NULL,NULL,1389,NULL,NULL,NULL,NULL
259,1,Pick 3 Mid-Day (KS),NULL,NULL,3,0,9,NULL,NULL,NULL,NULL,NULL,1390,NULL,NULL,NULL,NULL
260,1,Lucky Lines 8 (OR),2010-04-15,2019-11-07,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1392,NULL,NULL,NULL,NULL
